day,category,launched,intercepted,not_confirmed_intercepted,source_records
2025-05-31 00:00:00+00:00,uav,472.0,210.0,262.0,1
2025-06-01 00:00:00+00:00,missile,6.0,2.0,4.0,4
2025-06-01 00:00:00+00:00,uav,80.0,15.0,65.0,1
2025-06-02 00:00:00+00:00,uav,118.0,66.0,52.0,3
2025-06-03 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-06-03 00:00:00+00:00,uav,101.0,42.0,59.0,3
2025-06-04 00:00:00+00:00,missile,4.0,3.0,1.0,2
2025-06-04 00:00:00+00:00,uav,112.0,37.0,75.0,2
2025-06-05 00:00:00+00:00,missile,9.0,6.0,3.0,3
2025-06-05 00:00:00+00:00,uav,409.0,201.0,208.0,2
2025-06-06 00:00:00+00:00,missile,45.0,37.0,8.0,4
2025-06-06 00:00:00+00:00,uav,211.0,92.0,119.0,3
2025-06-07 00:00:00+00:00,missile,3.0,0.0,3.0,2
2025-06-07 00:00:00+00:00,uav,53.0,26.0,27.0,3
2025-06-08 00:00:00+00:00,missile,11.0,7.0,4.0,4
2025-06-08 00:00:00+00:00,uav,479.0,277.0,202.0,1
2025-06-09 00:00:00+00:00,missile,17.0,17.0,0.0,3
2025-06-09 00:00:00+00:00,uav,318.0,216.0,102.0,3
2025-06-10 00:00:00+00:00,missile,2.0,1.0,1.0,2
2025-06-10 00:00:00+00:00,uav,85.0,40.0,45.0,1
2025-06-11 00:00:00+00:00,uav,74.0,39.0,35.0,3
2025-06-12 00:00:00+00:00,missile,7.0,3.0,4.0,2
2025-06-12 00:00:00+00:00,uav,55.0,28.0,27.0,1
2025-06-13 00:00:00+00:00,uav,58.0,23.0,35.0,1
2025-06-14 00:00:00+00:00,uav,185.0,113.0,72.0,2
2025-06-15 00:00:00+00:00,missile,11.0,8.0,3.0,4
2025-06-15 00:00:00+00:00,uav,138.0,84.0,54.0,1
2025-06-16 00:00:00+00:00,missile,13.0,10.0,3.0,3
2025-06-16 00:00:00+00:00,uav,440.0,239.0,201.0,1
2025-06-17 00:00:00+00:00,missile,22.0,16.0,6.0,3
2025-06-17 00:00:00+00:00,uav,58.0,12.0,46.0,1
2025-06-18 00:00:00+00:00,missile,2.0,2.0,0.0,2
2025-06-18 00:00:00+00:00,uav,104.0,40.0,64.0,1
2025-06-19 00:00:00+00:00,missile,3.0,3.0,0.0,2
2025-06-19 00:00:00+00:00,uav,86.0,34.0,52.0,1
2025-06-20 00:00:00+00:00,missile,2.0,2.0,0.0,1
2025-06-20 00:00:00+00:00,uav,280.0,148.0,132.0,2
2025-06-21 00:00:00+00:00,missile,13.0,7.0,6.0,6
2025-06-21 00:00:00+00:00,uav,47.0,18.0,29.0,1
2025-06-22 00:00:00+00:00,missile,21.0,13.0,8.0,6
2025-06-22 00:00:00+00:00,uav,355.0,149.0,206.0,2
2025-06-23 00:00:00+00:00,missile,6.0,4.0,2.0,2
2025-06-23 00:00:00+00:00,uav,97.0,63.0,34.0,1
2025-06-24 00:00:00+00:00,missile,4.0,4.0,0.0,1
2025-06-24 00:00:00+00:00,uav,71.0,32.0,39.0,1
2025-06-25 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-06-25 00:00:00+00:00,uav,47.0,14.0,33.0,2
2025-06-26 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-06-26 00:00:00+00:00,uav,363.0,211.0,152.0,1
2025-06-27 00:00:00+00:00,missile,13.0,11.0,2.0,3
2025-06-27 00:00:00+00:00,uav,25.0,23.0,2.0,2
2025-06-28 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-06-28 00:00:00+00:00,uav,482.0,216.0,266.0,2
2025-06-29 00:00:00+00:00,missile,61.0,39.0,22.0,6
2025-06-29 00:00:00+00:00,uav,107.0,64.0,43.0,1
2025-06-30 00:00:00+00:00,uav,57.0,19.0,38.0,3
2025-07-01 00:00:00+00:00,missile,4.0,0.0,4.0,1
2025-07-01 00:00:00+00:00,uav,118.0,34.0,84.0,3
2025-07-02 00:00:00+00:00,uav,58.0,28.0,30.0,3
2025-07-03 00:00:00+00:00,missile,2.0,0.0,2.0,1
2025-07-03 00:00:00+00:00,uav,545.0,274.0,271.0,3
2025-07-04 00:00:00+00:00,missile,13.0,2.0,11.0,4
2025-07-04 00:00:00+00:00,uav,326.0,161.0,165.0,2
2025-07-05 00:00:00+00:00,missile,4.0,0.0,4.0,1
2025-07-05 00:00:00+00:00,uav,160.0,101.0,59.0,2
2025-07-06 00:00:00+00:00,missile,4.0,0.0,4.0,1
2025-07-06 00:00:00+00:00,uav,112.0,69.0,43.0,4
2025-07-07 00:00:00+00:00,uav,3.0,3.0,0.0,2
2025-07-08 00:00:00+00:00,missile,18.0,8.0,10.0,4
2025-07-08 00:00:00+00:00,uav,793.0,333.0,460.0,4
2025-07-09 00:00:00+00:00,missile,21.0,15.0,6.0,6
2025-07-09 00:00:00+00:00,uav,401.0,168.0,233.0,3
2025-07-10 00:00:00+00:00,missile,6.0,6.0,0.0,2
2025-07-10 00:00:00+00:00,uav,79.0,44.0,35.0,1
2025-07-11 00:00:00+00:00,uav,603.0,325.0,278.0,3
2025-07-12 00:00:00+00:00,missile,29.0,28.0,1.0,3
2025-07-12 00:00:00+00:00,uav,60.0,20.0,40.0,1
2025-07-13 00:00:00+00:00,missile,4.0,0.0,4.0,1
2025-07-13 00:00:00+00:00,uav,136.0,61.0,75.0,1
2025-07-14 00:00:00+00:00,missile,3.0,2.0,1.0,2
2025-07-14 00:00:00+00:00,uav,273.0,184.0,89.0,2
2025-07-15 00:00:00+00:00,missile,10.0,6.0,4.0,5
2025-07-15 00:00:00+00:00,uav,400.0,198.0,202.0,1
2025-07-16 00:00:00+00:00,uav,70.0,42.0,28.0,3
2025-07-17 00:00:00+00:00,uav,42.0,18.0,24.0,3
2025-07-18 00:00:00+00:00,missile,4.0,4.0,0.0,1
2025-07-18 00:00:00+00:00,uav,347.0,188.0,159.0,2
2025-07-19 00:00:00+00:00,missile,35.0,23.0,12.0,3
2025-07-19 00:00:00+00:00,uav,62.0,23.0,39.0,3
2025-07-20 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-07-20 00:00:00+00:00,uav,428.0,202.0,226.0,2
2025-07-21 00:00:00+00:00,missile,24.0,24.0,0.0,4
2025-07-21 00:00:00+00:00,uav,42.0,26.0,16.0,1
2025-07-22 00:00:00+00:00,missile,2.0,2.0,0.0,1
2025-07-22 00:00:00+00:00,uav,71.0,27.0,44.0,1
2025-07-23 00:00:00+00:00,missile,4.0,1.0,3.0,1
2025-07-23 00:00:00+00:00,uav,108.0,95.0,13.0,3
2025-07-24 00:00:00+00:00,missile,2.0,0.0,2.0,1
2025-07-24 00:00:00+00:00,uav,67.0,60.0,7.0,3
2025-07-25 00:00:00+00:00,missile,27.0,17.0,10.0,1
2025-07-25 00:00:00+00:00,uav,213.0,188.0,25.0,3
2025-07-26 00:00:00+00:00,uav,90.0,85.0,5.0,3
2025-07-27 00:00:00+00:00,missile,8.0,8.0,0.0,1
2025-07-27 00:00:00+00:00,uav,324.0,309.0,15.0,1
2025-07-28 00:00:00+00:00,missile,9.0,2.0,7.0,3
2025-07-28 00:00:00+00:00,uav,39.0,34.0,5.0,3
2025-07-29 00:00:00+00:00,uav,87.0,60.0,27.0,3
2025-07-30 00:00:00+00:00,missile,8.0,3.0,5.0,1
2025-07-30 00:00:00+00:00,uav,313.0,292.0,21.0,2
2025-07-31 00:00:00+00:00,uav,76.0,48.0,28.0,3
2025-08-01 00:00:00+00:00,uav,56.0,48.0,8.0,2
2025-08-02 00:00:00+00:00,missile,7.0,1.0,6.0,3
2025-08-02 00:00:00+00:00,uav,82.0,66.0,16.0,2
2025-08-03 00:00:00+00:00,uav,164.0,163.0,1.0,2
2025-08-04 00:00:00+00:00,missile,8.0,1.0,7.0,3
2025-08-04 00:00:00+00:00,uav,52.0,35.0,17.0,2
2025-08-05 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-08-05 00:00:00+00:00,uav,48.0,39.0,9.0,3
2025-08-06 00:00:00+00:00,uav,115.0,92.0,23.0,2
2025-08-07 00:00:00+00:00,uav,110.0,84.0,26.0,2
2025-08-08 00:00:00+00:00,missile,2.0,1.0,1.0,1
2025-08-08 00:00:00+00:00,uav,52.0,21.0,31.0,2
2025-08-09 00:00:00+00:00,uav,106.0,76.0,30.0,3
2025-08-10 00:00:00+00:00,uav,75.0,63.0,12.0,3
2025-08-11 00:00:00+00:00,missile,4.0,0.0,4.0,1
2025-08-11 00:00:00+00:00,uav,54.0,42.0,12.0,2
2025-08-12 00:00:00+00:00,missile,2.0,2.0,0.0,1
2025-08-12 00:00:00+00:00,uav,64.0,47.0,17.0,3
2025-08-13 00:00:00+00:00,missile,2.0,0.0,2.0,1
2025-08-13 00:00:00+00:00,uav,50.0,29.0,21.0,3
2025-08-14 00:00:00+00:00,missile,2.0,0.0,2.0,1
2025-08-14 00:00:00+00:00,uav,104.0,70.0,34.0,3
2025-08-15 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-08-15 00:00:00+00:00,uav,93.0,69.0,24.0,3
2025-08-16 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-08-16 00:00:00+00:00,uav,69.0,49.0,20.0,3
2025-08-17 00:00:00+00:00,missile,4.0,0.0,4.0,1
2025-08-17 00:00:00+00:00,uav,144.0,92.0,52.0,3
2025-08-18 00:00:00+00:00,missile,5.0,2.0,3.0,1
2025-08-18 00:00:00+00:00,uav,279.0,239.0,40.0,3
2025-08-19 00:00:00+00:00,missile,7.0,5.0,2.0,2
2025-08-19 00:00:00+00:00,uav,100.0,69.0,31.0,2
2025-08-20 00:00:00+00:00,missile,38.0,30.0,8.0,5
2025-08-20 00:00:00+00:00,uav,581.0,553.0,28.0,3
2025-08-21 00:00:00+00:00,uav,61.0,52.0,9.0,3
2025-08-22 00:00:00+00:00,uav,49.0,36.0,13.0,1
2025-08-23 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-08-23 00:00:00+00:00,uav,72.0,48.0,24.0,1
2025-08-24 00:00:00+00:00,uav,113.0,85.0,28.0,3
2025-08-25 00:00:00+00:00,uav,59.0,47.0,12.0,1
2025-08-26 00:00:00+00:00,uav,95.0,74.0,21.0,1
2025-08-27 00:00:00+00:00,uav,602.0,567.0,35.0,3
2025-08-28 00:00:00+00:00,missile,31.0,26.0,5.0,3
2025-08-28 00:00:00+00:00,uav,74.0,52.0,22.0,3
2025-08-29 00:00:00+00:00,uav,541.0,514.0,27.0,3
2025-08-30 00:00:00+00:00,missile,45.0,38.0,7.0,2
2025-08-30 00:00:00+00:00,uav,148.0,132.0,16.0,3
2025-08-31 00:00:00+00:00,uav,89.0,70.0,19.0,3
2025-09-01 00:00:00+00:00,uav,153.0,123.0,30.0,2
2025-09-02 00:00:00+00:00,uav,560.0,483.0,77.0,4
2025-09-03 00:00:00+00:00,missile,24.0,21.0,3.0,2
2025-09-03 00:00:00+00:00,uav,118.0,90.0,28.0,3
2025-09-04 00:00:00+00:00,missile,13.0,4.0,9.0,5
2025-09-04 00:00:00+00:00,uav,167.0,131.0,36.0,2
2025-09-05 00:00:00+00:00,uav,106.0,83.0,23.0,3
2025-09-06 00:00:00+00:00,missile,13.0,4.0,9.0,2
2025-09-06 00:00:00+00:00,uav,819.0,756.0,63.0,2
2025-09-07 00:00:00+00:00,uav,149.0,119.0,30.0,2
2025-09-08 00:00:00+00:00,uav,93.0,69.0,24.0,3
2025-09-09 00:00:00+00:00,missile,43.0,27.0,16.0,2
2025-09-09 00:00:00+00:00,uav,421.0,392.0,29.0,2
2025-09-10 00:00:00+00:00,uav,66.0,62.0,4.0,1
2025-09-11 00:00:00+00:00,uav,51.0,44.0,7.0,3
2025-09-12 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-09-12 00:00:00+00:00,uav,170.0,143.0,27.0,3
2025-09-13 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-09-13 00:00:00+00:00,uav,61.0,55.0,6.0,3
2025-09-14 00:00:00+00:00,missile,3.0,0.0,3.0,1
2025-09-14 00:00:00+00:00,uav,91.0,66.0,25.0,3
2025-09-15 00:00:00+00:00,uav,116.0,92.0,24.0,3
2025-09-16 00:00:00+00:00,missile,2.0,0.0,2.0,2
2025-09-16 00:00:00+00:00,uav,184.0,148.0,36.0,3
2025-09-17 00:00:00+00:00,uav,88.0,61.0,27.0,3
2025-09-18 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-09-18 00:00:00+00:00,uav,88.0,73.0,15.0,2
2025-09-19 00:00:00+00:00,uav,588.0,561.0,27.0,2
2025-09-20 00:00:00+00:00,missile,40.0,31.0,9.0,2
2025-09-20 00:00:00+00:00,uav,72.0,51.0,21.0,3
2025-09-21 00:00:00+00:00,uav,152.0,143.0,9.0,3
2025-09-22 00:00:00+00:00,missile,3.0,0.0,3.0,1
2025-09-22 00:00:00+00:00,uav,132.0,120.0,12.0,3
2025-09-23 00:00:00+00:00,uav,158.0,132.0,26.0,3
2025-09-24 00:00:00+00:00,uav,187.0,161.0,26.0,3
2025-09-25 00:00:00+00:00,uav,154.0,128.0,26.0,1
2025-09-26 00:00:00+00:00,uav,127.0,109.0,18.0,3
2025-09-27 00:00:00+00:00,uav,593.0,566.0,27.0,1
2025-09-28 00:00:00+00:00,missile,48.0,43.0,5.0,3
2025-09-28 00:00:00+00:00,uav,42.0,33.0,9.0,3
2025-09-29 00:00:00+00:00,missile,3.0,3.0,0.0,1
2025-09-29 00:00:00+00:00,uav,65.0,46.0,19.0,1
2025-09-30 00:00:00+00:00,missile,5.0,0.0,5.0,2
2025-09-30 00:00:00+00:00,uav,49.0,44.0,5.0,1
2025-10-01 00:00:00+00:00,missile,1.0,1.0,0.0,1
2025-10-01 00:00:00+00:00,uav,86.0,53.0,33.0,1
2025-10-02 00:00:00+00:00,missile,39.0,21.0,18.0,4
2025-10-02 00:00:00+00:00,uav,381.0,303.0,78.0,1
2025-10-03 00:00:00+00:00,missile,11.0,6.0,5.0,4
2025-10-03 00:00:00+00:00,uav,109.0,73.0,36.0,1
2025-10-04 00:00:00+00:00,uav,496.0,439.0,57.0,1
2025-10-05 00:00:00+00:00,missile,53.0,39.0,14.0,3
2025-10-05 00:00:00+00:00,uav,119.0,86.0,33.0,2
2025-10-06 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-10-06 00:00:00+00:00,uav,173.0,109.0,64.0,3
2025-10-07 00:00:00+00:00,uav,191.0,162.0,29.0,2
2025-10-08 00:00:00+00:00,uav,114.0,89.0,25.0,2
2025-10-09 00:00:00+00:00,missile,30.0,14.0,16.0,3
2025-10-09 00:00:00+00:00,uav,465.0,405.0,60.0,1
2025-10-10 00:00:00+00:00,missile,2.0,1.0,1.0,1
2025-10-10 00:00:00+00:00,uav,82.0,58.0,24.0,2
2025-10-11 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-10-11 00:00:00+00:00,uav,120.0,105.0,15.0,2
2025-10-12 00:00:00+00:00,uav,90.0,77.0,13.0,2
2025-10-13 00:00:00+00:00,uav,104.0,77.0,27.0,3
2025-10-14 00:00:00+00:00,uav,127.0,100.0,27.0,3
2025-10-15 00:00:00+00:00,missile,7.0,5.0,2.0,1
2025-10-15 00:00:00+00:00,uav,327.0,290.0,37.0,3
2025-10-16 00:00:00+00:00,missile,30.0,0.0,30.0,3
2025-10-16 00:00:00+00:00,uav,76.0,41.0,35.0,2
2025-10-17 00:00:00+00:00,missile,3.0,0.0,3.0,1
2025-10-17 00:00:00+00:00,uav,173.0,145.0,28.0,3
2025-10-18 00:00:00+00:00,uav,75.0,53.0,22.0,3
2025-10-19 00:00:00+00:00,missile,3.0,0.0,3.0,1
2025-10-19 00:00:00+00:00,uav,68.0,46.0,22.0,3
2025-10-20 00:00:00+00:00,missile,6.0,0.0,6.0,2
2025-10-20 00:00:00+00:00,uav,101.0,61.0,40.0,2
2025-10-21 00:00:00+00:00,missile,24.0,16.0,8.0,3
2025-10-21 00:00:00+00:00,uav,412.0,340.0,72.0,2
2025-10-22 00:00:00+00:00,missile,4.0,0.0,4.0,1
2025-10-22 00:00:00+00:00,uav,140.0,102.0,38.0,3
2025-10-23 00:00:00+00:00,uav,136.0,80.0,56.0,2
2025-10-24 00:00:00+00:00,missile,12.0,6.0,6.0,2
2025-10-24 00:00:00+00:00,uav,62.0,50.0,12.0,1
2025-10-25 00:00:00+00:00,missile,3.0,3.0,0.0,1
2025-10-25 00:00:00+00:00,uav,101.0,90.0,11.0,1
2025-10-26 00:00:00+00:00,uav,100.0,66.0,34.0,1
2025-10-27 00:00:00+00:00,uav,47.0,35.0,12.0,2
2025-10-28 00:00:00+00:00,uav,134.0,101.0,33.0,2
2025-10-29 00:00:00+00:00,uav,660.0,599.0,61.0,3
2025-10-30 00:00:00+00:00,missile,53.0,32.0,21.0,9
2025-10-30 00:00:00+00:00,uav,153.0,115.0,38.0,3
2025-10-31 00:00:00+00:00,uav,227.0,210.0,17.0,3
2025-11-01 00:00:00+00:00,missile,3.0,0.0,3.0,2
2025-11-01 00:00:00+00:00,uav,91.0,79.0,12.0,2
2025-11-02 00:00:00+00:00,missile,12.0,1.0,11.0,3
2025-11-02 00:00:00+00:00,uav,145.0,122.0,23.0,3
2025-11-03 00:00:00+00:00,missile,7.0,0.0,7.0,2
2025-11-03 00:00:00+00:00,uav,138.0,100.0,38.0,3
2025-11-04 00:00:00+00:00,uav,88.0,69.0,19.0,2
2025-11-05 00:00:00+00:00,uav,135.0,108.0,27.0,1
2025-11-06 00:00:00+00:00,uav,135.0,101.0,34.0,2
2025-11-07 00:00:00+00:00,missile,45.0,9.0,36.0,2
2025-11-07 00:00:00+00:00,uav,464.0,412.0,52.0,2
2025-11-08 00:00:00+00:00,uav,74.0,39.0,35.0,2
2025-11-09 00:00:00+00:00,missile,10.0,5.0,5.0,2
2025-11-09 00:00:00+00:00,uav,67.0,52.0,15.0,1
2025-11-10 00:00:00+00:00,missile,2.0,0.0,2.0,1
2025-11-10 00:00:00+00:00,uav,119.0,53.0,66.0,1
2025-11-11 00:00:00+00:00,uav,138.0,107.0,31.0,2
2025-11-12 00:00:00+00:00,missile,2.0,0.0,2.0,2
2025-11-12 00:00:00+00:00,uav,165.0,129.0,36.0,3
2025-11-13 00:00:00+00:00,missile,23.0,19.0,4.0,4
2025-11-13 00:00:00+00:00,uav,431.0,406.0,25.0,2
2025-11-14 00:00:00+00:00,missile,10.0,8.0,2.0,3
2025-11-14 00:00:00+00:00,uav,136.0,92.0,44.0,2
2025-11-15 00:00:00+00:00,missile,12.0,11.0,1.0,3
2025-11-15 00:00:00+00:00,uav,176.0,139.0,37.0,1
2025-11-16 00:00:00+00:00,missile,2.0,0.0,2.0,1
2025-11-16 00:00:00+00:00,uav,128.0,91.0,37.0,1
2025-11-17 00:00:00+00:00,missile,17.0,13.0,4.0,2
2025-11-17 00:00:00+00:00,uav,114.0,101.0,13.0,1
2025-11-18 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-11-18 00:00:00+00:00,uav,489.0,455.0,34.0,2
2025-11-19 00:00:00+00:00,missile,51.0,45.0,6.0,3
2025-11-19 00:00:00+00:00,uav,136.0,106.0,30.0,1
2025-11-20 00:00:00+00:00,uav,115.0,95.0,20.0,1
2025-11-21 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-11-21 00:00:00+00:00,uav,160.0,145.0,15.0,4
2025-11-22 00:00:00+00:00,uav,108.0,79.0,29.0,3
2025-11-23 00:00:00+00:00,uav,169.0,132.0,37.0,3
2025-11-24 00:00:00+00:00,missile,18.0,13.0,5.0,3
2025-11-24 00:00:00+00:00,uav,469.0,443.0,26.0,2
2025-11-25 00:00:00+00:00,missile,6.0,1.0,5.0,3
2025-11-25 00:00:00+00:00,uav,102.0,84.0,18.0,3
2025-11-26 00:00:00+00:00,missile,11.0,11.0,0.0,1
2025-11-26 00:00:00+00:00,uav,142.0,92.0,50.0,1
2025-11-27 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-11-27 00:00:00+00:00,uav,82.0,73.0,9.0,3
2025-11-28 00:00:00+00:00,missile,36.0,19.0,17.0,4
2025-11-28 00:00:00+00:00,uav,600.0,562.0,38.0,2
2025-11-29 00:00:00+00:00,missile,2.0,0.0,2.0,1
2025-11-29 00:00:00+00:00,uav,125.0,107.0,18.0,2
2025-11-30 00:00:00+00:00,uav,89.0,63.0,26.0,1
2025-12-01 00:00:00+00:00,uav,62.0,39.0,23.0,1
2025-12-02 00:00:00+00:00,uav,114.0,86.0,28.0,2
2025-12-03 00:00:00+00:00,missile,2.0,0.0,2.0,2
2025-12-03 00:00:00+00:00,uav,138.0,114.0,24.0,1
2025-12-04 00:00:00+00:00,missile,12.0,12.0,0.0,1
2025-12-04 00:00:00+00:00,uav,137.0,80.0,57.0,1
2025-12-05 00:00:00+00:00,missile,53.0,35.0,18.0,3
2025-12-05 00:00:00+00:00,uav,653.0,585.0,68.0,1
2025-12-06 00:00:00+00:00,missile,13.0,9.0,4.0,4
2025-12-06 00:00:00+00:00,uav,241.0,175.0,66.0,1
2025-12-07 00:00:00+00:00,missile,6.0,6.0,0.0,1
2025-12-07 00:00:00+00:00,uav,149.0,131.0,18.0,1
2025-12-08 00:00:00+00:00,missile,5.0,5.0,0.0,1
2025-12-08 00:00:00+00:00,uav,110.0,84.0,26.0,1
2025-12-09 00:00:00+00:00,missile,21.0,21.0,0.0,1
2025-12-09 00:00:00+00:00,uav,80.0,50.0,30.0,1
2025-12-10 00:00:00+00:00,missile,12.0,11.0,1.0,2
2025-12-10 00:00:00+00:00,uav,151.0,83.0,68.0,1
2025-12-11 00:00:00+00:00,missile,11.0,11.0,0.0,1
2025-12-11 00:00:00+00:00,uav,80.0,64.0,16.0,1
2025-12-12 00:00:00+00:00,missile,29.0,13.0,16.0,4
2025-12-12 00:00:00+00:00,uav,465.0,417.0,48.0,1
2025-12-13 00:00:00+00:00,missile,5.0,0.0,5.0,2
2025-12-13 00:00:00+00:00,uav,138.0,110.0,28.0,1
2025-12-14 00:00:00+00:00,uav,165.0,145.0,20.0,3
2025-12-15 00:00:00+00:00,missile,20.0,20.0,0.0,1
2025-12-15 00:00:00+00:00,uav,69.0,57.0,12.0,1
2025-12-16 00:00:00+00:00,uav,97.0,65.0,32.0,3
2025-12-17 00:00:00+00:00,uav,104.0,85.0,19.0,3
2025-12-18 00:00:00+00:00,uav,172.0,120.0,52.0,3
2025-12-19 00:00:00+00:00,missile,4.0,0.0,4.0,1
2025-12-19 00:00:00+00:00,uav,78.0,58.0,20.0,3
2025-12-20 00:00:00+00:00,uav,97.0,75.0,22.0,1
2025-12-21 00:00:00+00:00,missile,3.0,2.0,1.0,2
2025-12-21 00:00:00+00:00,uav,86.0,58.0,28.0,1
2025-12-22 00:00:00+00:00,uav,657.0,609.0,48.0,2
2025-12-23 00:00:00+00:00,missile,38.0,34.0,4.0,2
2025-12-23 00:00:00+00:00,uav,154.0,98.0,56.0,3
2025-12-24 00:00:00+00:00,uav,162.0,137.0,25.0,3
2025-12-25 00:00:00+00:00,missile,1.0,0.0,1.0,1
2025-12-25 00:00:00+00:00,uav,133.0,107.0,26.0,3
2025-12-26 00:00:00+00:00,missile,40.0,29.0,11.0,4
2025-12-26 00:00:00+00:00,uav,529.0,484.0,45.0,2
2025-12-27 00:00:00+00:00,missile,23.0,23.0,0.0,1
2025-12-27 00:00:00+00:00,uav,48.0,30.0,18.0,1
2025-12-28 00:00:00+00:00,missile,13.0,13.0,0.0,1
2025-12-28 00:00:00+00:00,uav,25.0,21.0,4.0,1
2025-12-29 00:00:00+00:00,missile,10.0,9.0,1.0,3
2025-12-29 00:00:00+00:00,uav,60.0,52.0,8.0,1
2025-12-30 00:00:00+00:00,missile,12.0,12.0,0.0,1
2025-12-30 00:00:00+00:00,uav,127.0,101.0,26.0,1
2025-12-31 00:00:00+00:00,missile,11.0,11.0,0.0,1
2025-12-31 00:00:00+00:00,uav,205.0,176.0,29.0,1
2026-01-01 00:00:00+00:00,missile,29.0,29.0,0.0,1
2026-01-01 00:00:00+00:00,uav,127.0,97.0,30.0,3
2026-01-02 00:00:00+00:00,missile,8.0,8.0,0.0,1
2026-01-02 00:00:00+00:00,uav,95.0,80.0,15.0,1
2026-01-03 00:00:00+00:00,missile,12.0,12.0,0.0,1
2026-01-03 00:00:00+00:00,uav,52.0,39.0,13.0,1
2026-01-04 00:00:00+00:00,missile,21.0,12.0,9.0,2
2026-01-04 00:00:00+00:00,uav,165.0,137.0,28.0,1
2026-01-05 00:00:00+00:00,missile,18.0,18.0,0.0,1
2026-01-05 00:00:00+00:00,uav,62.0,54.0,8.0,2
2026-01-06 00:00:00+00:00,missile,15.0,14.0,1.0,2
2026-01-06 00:00:00+00:00,uav,95.0,81.0,14.0,1
2026-01-07 00:00:00+00:00,missile,12.0,10.0,2.0,3
2026-01-07 00:00:00+00:00,uav,97.0,70.0,27.0,1
2026-01-08 00:00:00+00:00,missile,40.0,22.0,18.0,4
2026-01-08 00:00:00+00:00,uav,248.0,232.0,16.0,2
2026-01-09 00:00:00+00:00,missile,12.0,11.0,1.0,3
2026-01-09 00:00:00+00:00,uav,121.0,94.0,27.0,1
2026-01-10 00:00:00+00:00,missile,12.0,12.0,0.0,1
2026-01-10 00:00:00+00:00,uav,154.0,125.0,29.0,1
2026-01-11 00:00:00+00:00,missile,6.0,6.0,0.0,1
2026-01-11 00:00:00+00:00,uav,167.0,146.0,21.0,2
2026-01-12 00:00:00+00:00,missile,25.0,7.0,18.0,2
2026-01-12 00:00:00+00:00,uav,312.0,259.0,53.0,3
2026-01-13 00:00:00+00:00,missile,3.0,1.0,2.0,1
2026-01-13 00:00:00+00:00,uav,136.0,112.0,24.0,3
2026-01-14 00:00:00+00:00,uav,111.0,90.0,21.0,3
2026-01-15 00:00:00+00:00,missile,4.0,1.0,3.0,2
2026-01-15 00:00:00+00:00,uav,101.0,78.0,23.0,2
2026-01-16 00:00:00+00:00,missile,20.0,20.0,0.0,1
2026-01-16 00:00:00+00:00,uav,116.0,97.0,19.0,2
2026-01-17 00:00:00+00:00,missile,11.0,11.0,0.0,1
2026-01-17 00:00:00+00:00,uav,201.0,167.0,34.0,1
2026-01-18 00:00:00+00:00,missile,20.0,20.0,0.0,1
2026-01-18 00:00:00+00:00,uav,145.0,126.0,19.0,1
2026-01-19 00:00:00+00:00,missile,49.0,42.0,7.0,4
2026-01-19 00:00:00+00:00,uav,340.0,316.0,24.0,2
2026-01-20 00:00:00+00:00,missile,27.0,26.0,1.0,2
2026-01-20 00:00:00+00:00,uav,100.0,87.0,13.0,2
2026-01-21 00:00:00+00:00,missile,10.0,9.0,1.0,2
2026-01-21 00:00:00+00:00,uav,96.0,82.0,14.0,2
2026-01-22 00:00:00+00:00,uav,101.0,76.0,25.0,1
2026-01-23 00:00:00+00:00,missile,42.0,36.0,6.0,5
2026-01-23 00:00:00+00:00,uav,375.0,357.0,18.0,1
2026-01-24 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-01-24 00:00:00+00:00,uav,135.0,120.0,15.0,2
2026-01-25 00:00:00+00:00,missile,23.0,23.0,0.0,1
2026-01-25 00:00:00+00:00,uav,138.0,110.0,28.0,1
2026-01-26 00:00:00+00:00,uav,170.0,140.0,30.0,2
2026-01-27 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-01-27 00:00:00+00:00,uav,166.0,123.0,43.0,3
2026-01-28 00:00:00+00:00,uav,122.0,101.0,21.0,4
2026-01-29 00:00:00+00:00,missile,17.0,16.0,1.0,2
2026-01-29 00:00:00+00:00,uav,111.0,80.0,31.0,1
2026-01-30 00:00:00+00:00,uav,91.0,70.0,21.0,2
